case:concept:name,concept:name,time:timestamp
7133,Review Driving History,2023-01-28 01:53:00
7133,Make Claim Decision,2023-01-28 01:53:00
7133,Evaluate Past Accidents,2023-01-28 02:09:00
7133,Check DUI and Speeding,2023-01-28 02:19:00
7133,Claim Approved or Rejected,2023-01-28 02:32:00
7133,End Claim,2023-01-28 02:49:00
7134,Start Claim,2023-01-24 01:52:00
7134,Validate Claim Data,2023-01-24 01:57:00
7134,Check Credit Score,2023-01-24 02:02:00
7134,Evaluate Past Accidents,2023-01-24 02:12:00
7134,End Claim,2023-01-24 02:16:00
7134,Review Driving History,2023-01-24 02:22:00
7134,Make Claim Decision,2023-01-24 02:22:00
7134,Check DUI and Speeding,2023-01-24 02:37:00
7134,Claim Approved or Rejected,2023-01-24 02:48:00
7135,Start Claim,2023-01-22 15:27:00
7135,Validate Claim Data,2023-01-22 15:35:00
7135,Check Credit Score,2023-01-22 15:37:00
7135,Check DUI and Speeding,2023-01-22 15:42:00
7135,Evaluate Past Accidents,2023-01-22 15:47:00
7135,Make Claim Decision,2023-01-22 15:51:00
7135,End Claim,2023-01-22 15:51:00
7135,Review Driving History,2023-01-22 15:54:00
7135,Claim Approved or Rejected,2023-01-22 16:02:00
7136,Start Claim,2023-01-02 02:03:00
7136,Validate Claim Data,2023-01-02 02:13:00
7136,Check Credit Score,2023-01-02 02:15:00
7136,End Claim,2023-01-02 02:27:00
7136,Review Driving History,2023-01-02 02:33:00
7136,Evaluate Past Accidents,2023-01-02 02:35:00
7136,Check DUI and Speeding,2023-01-02 02:43:00
7136,Make Claim Decision,2023-01-02 02:45:00
7136,Claim Approved or Rejected,2023-01-02 02:52:00
7137,Start Claim,2023-01-09 20:12:00
7137,Validate Claim Data,2023-01-09 20:15:00
7137,Check Credit Score,2023-01-09 20:28:00
7137,Review Driving History,2023-01-09 20:36:00
7137,Evaluate Past Accidents,2023-01-09 20:36:00
7137,End Claim,2023-01-09 20:36:00
7137,Claim Approved or Rejected,2023-01-09 20:47:00
7137,Check DUI and Speeding,2023-01-09 20:52:00
7137,Make Claim Decision,2023-01-09 21:06:00
7138,Start Claim,2023-02-02 03:52:00
7138,Validate Claim Data,2023-02-02 03:59:00
7138,Make Claim Decision,2023-02-02 04:10:00
7138,Check Credit Score,2023-02-02 04:12:00
7138,Review Driving History,2023-02-02 04:13:00
7138,Claim Approved or Rejected,2023-02-02 04:13:00
7138,Check DUI and Speeding,2023-02-02 04:17:00
7138,Evaluate Past Accidents,2023-02-02 04:28:00
7138,End Claim,2023-02-02 05:12:00
7139,Start Claim,2023-01-30 12:56:00
7139,Validate Claim Data,2023-01-30 12:59:00
7139,Evaluate Past Accidents,2023-01-30 13:12:00
7139,Check Credit Score,2023-01-30 13:14:00
7139,Make Claim Decision,2023-01-30 13:14:00
7139,Review Driving History,2023-01-30 13:20:00
7139,Check DUI and Speeding,2023-01-30 13:31:00
7139,Claim Approved or Rejected,2023-01-30 14:06:00
7139,End Claim,2023-01-30 14:16:00
714,Start Claim,2023-01-19 12:27:00
714,Validate Claim Data,2023-01-19 12:33:00
714,Check Credit Score,2023-01-19 12:43:00
714,Evaluate Past Accidents,2023-01-19 12:47:00
714,Review Driving History,2023-01-19 12:51:00
714,Make Claim Decision,2023-01-19 13:03:00
714,Check DUI and Speeding,2023-01-19 13:12:00
714,End Claim,2023-01-19 13:15:00
714,Claim Approved or Rejected,2023-01-19 13:23:00
7140,Start Claim,2023-02-03 22:13:00
7140,Validate Claim Data,2023-02-03 22:16:00
7140,Check Credit Score,2023-02-03 22:33:00
7140,Review Driving History,2023-02-03 22:43:00
7140,Evaluate Past Accidents,2023-02-03 22:49:00
7140,Check DUI and Speeding,2023-02-03 22:58:00
7140,End Claim,2023-02-03 23:01:00
7140,Claim Approved or Rejected,2023-02-03 23:09:00
7140,Make Claim Decision,2023-02-03 23:13:00
7141,Start Claim,2023-01-14 04:31:00
7141,Validate Claim Data,2023-01-14 04:36:00
7141,Check Credit Score,2023-01-14 04:37:00
7141,Review Driving History,2023-01-14 04:40:00
7141,Evaluate Past Accidents,2023-01-14 05:03:00
7141,End Claim,2023-01-14 05:03:00
7141,Make Claim Decision,2023-01-14 05:13:00
7141,Check DUI and Speeding,2023-01-14 05:21:00
7141,Claim Approved or Rejected,2023-01-14 05:41:00
7142,Start Claim,2023-01-17 23:58:00
7142,Validate Claim Data,2023-01-18 00:02:00
7142,Review Driving History,2023-01-18 00:07:00
7142,Check Credit Score,2023-01-18 00:16:00
7142,Claim Approved or Rejected,2023-01-18 00:33:00
7142,Evaluate Past Accidents,2023-01-18 00:38:00
7142,End Claim,2023-01-18 00:38:00
7142,Make Claim Decision,2023-01-18 00:40:00
7142,Check DUI and Speeding,2023-01-18 00:43:00
7143,Start Claim,2023-01-21 14:53:00
7143,Validate Claim Data,2023-01-21 14:56:00
7143,Evaluate Past Accidents,2023-01-21 15:05:00
7143,Check Credit Score,2023-01-21 15:11:00
7143,Make Claim Decision,2023-01-21 15:11:00
7143,Review Driving History,2023-01-21 15:20:00
7143,End Claim,2023-01-21 15:33:00
7143,Check DUI and Speeding,2023-01-21 15:43:00
7143,Claim Approved or Rejected,2023-01-21 16:03:00
7144,Start Claim,2023-01-27 17:33:00
7144,Validate Claim Data,2023-01-27 17:37:00
7144,Review Driving History,2023-01-27 17:42:00
7144,Check Credit Score,2023-01-27 17:53:00
7144,Check DUI and Speeding,2023-01-27 17:53:00
7144,Make Claim Decision,2023-01-27 17:57:00
7144,Evaluate Past Accidents,2023-01-27 18:09:00
7144,Claim Approved or Rejected,2023-01-27 18:29:00
7144,End Claim,2023-01-27 18:53:00
7145,Start Claim,2023-01-29 00:39:00
7145,Validate Claim Data,2023-01-29 00:49:00
7145,Evaluate Past Accidents,2023-01-29 00:51:00
7145,Check Credit Score,2023-01-29 00:53:00
7145,Check DUI and Speeding,2023-01-29 00:59:00
7145,Review Driving History,2023-01-29 01:03:00
7145,Make Claim Decision,2023-01-29 01:39:00
7145,Claim Approved or Rejected,2023-01-29 01:42:00
7145,End Claim,2023-01-29 01:51:00
7146,Start Claim,2023-01-13 17:52:00
7146,Validate Claim Data,2023-01-13 18:02:00
7146,Check Credit Score,2023-01-13 18:04:00
7146,Check DUI and Speeding,2023-01-13 18:07:00
7146,Review Driving History,2023-01-13 18:22:00
7146,Make Claim Decision,2023-01-13 18:22:00
7146,Claim Approved or Rejected,2023-01-13 18:27:00
7146,Evaluate Past Accidents,2023-01-13 18:28:00
7146,End Claim,2023-01-13 19:04:00
7147,Start Claim,2023-01-26 04:18:00
7147,Validate Claim Data,2023-01-26 04:21:00
7147,Check Credit Score,2023-01-26 04:38:00
7147,Review Driving History,2023-01-26 04:39:00
7147,Evaluate Past Accidents,2023-01-26 04:42:00
7147,Claim Approved or Rejected,2023-01-26 04:46:00
7147,Check DUI and Speeding,2023-01-26 04:48:00
7147,End Claim,2023-01-26 05:06:00
7147,Make Claim Decision,2023-01-26 05:12:00
7148,Start Claim,2023-01-19 09:51:00
7148,Validate Claim Data,2023-01-19 09:54:00
7148,Check Credit Score,2023-01-19 10:01:00
7148,Evaluate Past Accidents,2023-01-19 10:19:00
7148,Review Driving History,2023-01-19 10:21:00
7148,Claim Approved or Rejected,2023-01-19 10:33:00
7148,Check DUI and Speeding,2023-01-19 10:36:00
7148,Make Claim Decision,2023-01-19 10:45:00
7148,End Claim,2023-01-19 11:11:00
7149,Start Claim,2023-01-10 22:43:00
7149,Validate Claim Data,2023-01-10 22:51:00
7149,Check Credit Score,2023-01-10 22:57:00
7149,Check DUI and Speeding,2023-01-10 22:58:00
7149,Review Driving History,2023-01-10 23:13:00
7149,Make Claim Decision,2023-01-10 23:13:00
7149,Evaluate Past Accidents,2023-01-10 23:15:00
7149,Claim Approved or Rejected,2023-01-10 23:18:00
7149,End Claim,2023-01-10 23:55:00
715,Start Claim,2023-01-17 16:02:00
715,Validate Claim Data,2023-01-17 16:07:00
715,Make Claim Decision,2023-01-17 16:20:00
715,Check Credit Score,2023-01-17 16:22:00
715,Evaluate Past Accidents,2023-01-17 16:22:00
715,Check DUI and Speeding,2023-01-17 16:22:00
715,Claim Approved or Rejected,2023-01-17 16:30:00
715,Review Driving History,2023-01-17 16:32:00
715,End Claim,2023-01-17 16:50:00
7150,Start Claim,2023-01-15 09:32:00
7150,Validate Claim Data,2023-01-15 09:37:00
7150,Check Credit Score,2023-01-15 09:52:00
7150,Review Driving History,2023-01-15 09:53:00
7150,Check DUI and Speeding,2023-01-15 09:57:00
7150,End Claim,2023-01-15 10:04:00
7150,Evaluate Past Accidents,2023-01-15 10:08:00
7150,Make Claim Decision,2023-01-15 10:14:00
7150,Claim Approved or Rejected,2023-01-15 10:28:00
7151,Start Claim,2023-01-25 17:09:00
7151,Validate Claim Data,2023-01-25 17:17:00
7151,Review Driving History,2023-01-25 17:18:00
7151,Check Credit Score,2023-01-25 17:19:00
7151,Evaluate Past Accidents,2023-01-25 17:33:00
7151,End Claim,2023-01-25 17:49:00
7151,Check DUI and Speeding,2023-01-25 17:59:00
7151,Make Claim Decision,2023-01-25 18:03:00
7151,Claim Approved or Rejected,2023-01-25 18:05:00
7152,Start Claim,2023-01-19 20:08:00
7152,Validate Claim Data,2023-01-19 20:16:00
7152,Review Driving History,2023-01-19 20:17:00
7152,Check Credit Score,2023-01-19 20:26:00
7152,Evaluate Past Accidents,2023-01-19 20:44:00
7152,Check DUI and Speeding,2023-01-19 20:48:00
7152,Make Claim Decision,2023-01-19 20:50:00
7152,End Claim,2023-01-19 20:56:00
7152,Claim Approved or Rejected,2023-01-19 20:57:00
7153,Start Claim,2023-01-08 11:21:00
7153,Validate Claim Data,2023-01-08 11:30:00
7153,Check Credit Score,2023-01-08 11:33:00
7153,Review Driving History,2023-01-08 11:39:00
7153,Evaluate Past Accidents,2023-01-08 11:53:00
7153,Check DUI and Speeding,2023-01-08 11:56:00
7153,Claim Approved or Rejected,2023-01-08 11:56:00
7153,Make Claim Decision,2023-01-08 11:57:00
7153,End Claim,2023-01-08 12:41:00
7154,Start Claim,2023-01-14 13:54:00
7154,Validate Claim Data,2023-01-14 14:01:00
7154,Check Credit Score,2023-01-14 14:12:00
7154,Review Driving History,2023-01-14 14:18:00
7154,Make Claim Decision,2023-01-14 14:18:00
7154,Evaluate Past Accidents,2023-01-14 14:26:00
7154,Check DUI and Speeding,2023-01-14 14:34:00
7154,Claim Approved or Rejected,2023-01-14 14:43:00
7154,End Claim,2023-01-14 14:50:00
7155,Start Claim,2023-01-22 13:49:00
7155,Validate Claim Data,2023-01-22 13:58:00
7155,Check Credit Score,2023-01-22 13:59:00
7155,Review Driving History,2023-01-22 14:13:00
7155,Check DUI and Speeding,2023-01-22 14:19:00
7155,Claim Approved or Rejected,2023-01-22 14:24:00
7155,Evaluate Past Accidents,2023-01-22 14:29:00
7155,Make Claim Decision,2023-01-22 14:37:00
7155,End Claim,2023-01-22 14:45:00
7156,Start Claim,2023-01-08 00:27:00
7156,Validate Claim Data,2023-01-08 00:37:00
7156,Check Credit Score,2023-01-08 00:41:00
7156,Evaluate Past Accidents,2023-01-08 00:43:00
7156,Review Driving History,2023-01-08 00:54:00
7156,Check DUI and Speeding,2023-01-08 01:02:00
7156,Make Claim Decision,2023-01-08 01:21:00
7156,Claim Approved or Rejected,2023-01-08 01:37:00
7156,End Claim,2023-01-08 01:39:00
7157,Start Claim,2023-01-17 17:52:00
7157,Validate Claim Data,2023-01-17 18:01:00
7157,Check Credit Score,2023-01-17 18:12:00
7157,Review Driving History,2023-01-17 18:19:00
7157,Check DUI and Speeding,2023-01-17 18:22:00
7157,Make Claim Decision,2023-01-17 18:22:00
7157,Evaluate Past Accidents,2023-01-17 18:28:00
7157,End Claim,2023-01-17 18:32:00
7157,Claim Approved or Rejected,2023-01-17 18:34:00
7158,Start Claim,2023-02-03 09:01:00
7158,Check Credit Score,2023-02-03 09:07:00
7158,Review Driving History,2023-02-03 09:10:00
7158,Validate Claim Data,2023-02-03 09:11:00
7158,Check DUI and Speeding,2023-02-03 09:21:00
7158,End Claim,2023-02-03 09:25:00
7158,Evaluate Past Accidents,2023-02-03 09:41:00
7158,Claim Approved or Rejected,2023-02-03 09:50:00
7158,Make Claim Decision,2023-02-03 10:01:00
7159,Start Claim,2023-02-01 09:36:00
7159,Validate Claim Data,2023-02-01 09:39:00
7159,Check Credit Score,2023-02-01 09:46:00
7159,Evaluate Past Accidents,2023-02-01 09:56:00
7159,Review Driving History,2023-02-01 10:00:00
7159,Check DUI and Speeding,2023-02-01 10:16:00
7159,Make Claim Decision,2023-02-01 10:18:00
7159,Claim Approved or Rejected,2023-02-01 10:46:00
7159,End Claim,2023-02-01 10:48:00
716,Start Claim,2023-02-05 00:37:00
716,Validate Claim Data,2023-02-05 00:44:00
716,Check Credit Score,2023-02-05 00:57:00
716,Review Driving History,2023-02-05 01:04:00
716,Check DUI and Speeding,2023-02-05 01:12:00
716,Evaluate Past Accidents,2023-02-05 01:17:00
716,Make Claim Decision,2023-02-05 01:25:00
716,Claim Approved or Rejected,2023-02-05 01:26:00
716,End Claim,2023-02-05 01:49:00
7160,Start Claim,2023-01-02 13:23:00
7160,Validate Claim Data,2023-01-02 13:29:00
7160,Check Credit Score,2023-01-02 13:37:00
7160,Review Driving History,2023-01-02 13:50:00
7160,Check DUI and Speeding,2023-01-02 13:58:00
7160,Evaluate Past Accidents,2023-01-02 13:59:00
7160,Make Claim Decision,2023-01-02 13:59:00
7160,Claim Approved or Rejected,2023-01-02 14:05:00
7160,End Claim,2023-01-02 14:19:00
7161,Start Claim,2023-01-20 17:24:00
7161,Validate Claim Data,2023-01-20 17:32:00
7161,Evaluate Past Accidents,2023-01-20 17:36:00
7161,Review Driving History,2023-01-20 17:39:00
7161,Check Credit Score,2023-01-20 17:42:00
7161,Check DUI and Speeding,2023-01-20 17:49:00
7161,Make Claim Decision,2023-01-20 18:06:00
7161,Claim Approved or Rejected,2023-01-20 18:06:00
7161,End Claim,2023-01-20 18:20:00
7162,Start Claim,2023-01-03 18:18:00
7162,Validate Claim Data,2023-01-03 18:24:00
7162,Review Driving History,2023-01-03 18:36:00
7162,Check Credit Score,2023-01-03 18:38:00
7162,Check DUI and Speeding,2023-01-03 18:38:00
7162,Evaluate Past Accidents,2023-01-03 18:42:00
7162,Make Claim Decision,2023-01-03 18:54:00
7162,End Claim,2023-01-03 18:58:00
7162,Claim Approved or Rejected,2023-01-03 19:00:00
7163,Start Claim,2023-01-29 12:25:00
7163,Validate Claim Data,2023-01-29 12:34:00
7163,Review Driving History,2023-01-29 12:37:00
7163,Check Credit Score,2023-01-29 12:45:00
7163,Evaluate Past Accidents,2023-01-29 12:49:00
7163,Claim Approved or Rejected,2023-01-29 13:07:00
7163,End Claim,2023-01-29 13:13:00
7163,Check DUI and Speeding,2023-01-29 13:15:00
7163,Make Claim Decision,2023-01-29 13:19:00
7164,Start Claim,2023-01-09 15:16:00
7164,Validate Claim Data,2023-01-09 15:19:00
7164,Review Driving History,2023-01-09 15:31:00
7164,Check Credit Score,2023-01-09 15:32:00
7164,Make Claim Decision,2023-01-09 15:46:00
7164,Evaluate Past Accidents,2023-01-09 15:48:00
7164,Check DUI and Speeding,2023-01-09 15:56:00
7164,End Claim,2023-01-09 15:56:00
7164,Claim Approved or Rejected,2023-01-09 16:12:00
7165,Start Claim,2023-01-04 15:57:00
7165,Validate Claim Data,2023-01-04 16:02:00
7165,Check Credit Score,2023-01-04 16:13:00
7165,Review Driving History,2023-01-04 16:24:00
7165,Make Claim Decision,2023-01-04 16:27:00
7165,Evaluate Past Accidents,2023-01-04 16:37:00
7165,Claim Approved or Rejected,2023-01-04 16:46:00
7165,Check DUI and Speeding,2023-01-04 16:47:00
7165,End Claim,2023-01-04 17:09:00
7166,Start Claim,2023-01-04 12:35:00
7166,Validate Claim Data,2023-01-04 12:39:00
7166,Check Credit Score,2023-01-04 12:43:00
7166,Review Driving History,2023-01-04 12:47:00
7166,Evaluate Past Accidents,2023-01-04 13:03:00
7166,Claim Approved or Rejected,2023-01-04 13:03:00
7166,End Claim,2023-01-04 13:07:00
7166,Check DUI and Speeding,2023-01-04 13:25:00
7166,Make Claim Decision,2023-01-04 13:35:00
7167,Start Claim,2023-01-28 15:52:00
7167,Validate Claim Data,2023-01-28 15:59:00
7167,Check Credit Score,2023-01-28 16:08:00
7167,Evaluate Past Accidents,2023-01-28 16:08:00
7167,Review Driving History,2023-01-28 16:16:00
7167,Make Claim Decision,2023-01-28 16:34:00
7167,Check DUI and Speeding,2023-01-28 16:37:00
7167,End Claim,2023-01-28 16:40:00
7167,Claim Approved or Rejected,2023-01-28 16:55:00
7168,Start Claim,2023-01-17 06:51:00
7168,Check Credit Score,2023-01-17 06:57:00
7168,Validate Claim Data,2023-01-17 06:59:00
7168,Check DUI and Speeding,2023-01-17 07:06:00
7168,Make Claim Decision,2023-01-17 07:09:00
7168,Review Driving History,2023-01-17 07:18:00
7168,Claim Approved or Rejected,2023-01-17 07:26:00
7168,Evaluate Past Accidents,2023-01-17 07:27:00
7168,End Claim,2023-01-17 08:11:00
7169,Start Claim,2023-02-02 10:16:00
7169,Validate Claim Data,2023-02-02 10:21:00
7169,Check Credit Score,2023-02-02 10:28:00
7169,Evaluate Past Accidents,2023-02-02 10:32:00
7169,Review Driving History,2023-02-02 10:34:00
7169,Check DUI and Speeding,2023-02-02 10:36:00
7169,Claim Approved or Rejected,2023-02-02 10:37:00
7169,Make Claim Decision,2023-02-02 11:16:00
7169,End Claim,2023-02-02 11:20:00
717,Start Claim,2023-01-20 00:41:00
717,Check Credit Score,2023-01-20 00:47:00
717,Validate Claim Data,2023-01-20 00:48:00
717,Check DUI and Speeding,2023-01-20 00:56:00
717,End Claim,2023-01-20 01:05:00
717,Review Driving History,2023-01-20 01:11:00
717,Evaluate Past Accidents,2023-01-20 01:13:00
717,Make Claim Decision,2023-01-20 01:35:00
717,Claim Approved or Rejected,2023-01-20 01:51:00
7170,Start Claim,2023-01-04 08:42:00
7170,Validate Claim Data,2023-01-04 08:48:00
7170,Check DUI and Speeding,2023-01-04 08:57:00
7170,Check Credit Score,2023-01-04 09:00:00
7170,Review Driving History,2023-01-04 09:03:00
7170,End Claim,2023-01-04 09:06:00
7170,Make Claim Decision,2023-01-04 09:12:00
7170,Evaluate Past Accidents,2023-01-04 09:18:00
7170,Claim Approved or Rejected,2023-01-04 09:45:00
7171,Start Claim,2023-01-13 20:45:00
7171,Validate Claim Data,2023-01-13 20:50:00
7171,Check Credit Score,2023-01-13 20:53:00
7171,Evaluate Past Accidents,2023-01-13 20:57:00
7171,Review Driving History,2023-01-13 21:00:00
7171,Claim Approved or Rejected,2023-01-13 21:06:00
7171,Check DUI and Speeding,2023-01-13 21:10:00
7171,End Claim,2023-01-13 21:17:00
7171,Make Claim Decision,2023-01-13 21:21:00
7172,Start Claim,2023-01-31 07:00:00
7172,Validate Claim Data,2023-01-31 07:08:00
7172,Check Credit Score,2023-01-31 07:10:00
7172,Review Driving History,2023-01-31 07:12:00
7172,Check DUI and Speeding,2023-01-31 07:15:00
7172,Evaluate Past Accidents,2023-01-31 07:28:00
7172,Make Claim Decision,2023-01-31 07:36:00
7172,Claim Approved or Rejected,2023-01-31 08:10:00
7172,End Claim,2023-01-31 08:20:00
7173,Start Claim,2023-01-19 13:02:00
7173,Validate Claim Data,2023-01-19 13:07:00
7173,Review Driving History,2023-01-19 13:17:00
7173,Check Credit Score,2023-01-19 13:18:00
7173,Evaluate Past Accidents,2023-01-19 13:18:00
7173,Check DUI and Speeding,2023-01-19 13:47:00
7173,Make Claim Decision,2023-01-19 13:56:00
7173,End Claim,2023-01-19 13:58:00
7173,Claim Approved or Rejected,2023-01-19 14:12:00
7174,Start Claim,2023-01-06 02:00:00
7174,Validate Claim Data,2023-01-06 02:10:00
7174,Check Credit Score,2023-01-06 02:10:00
7174,Claim Approved or Rejected,2023-01-06 02:21:00
7174,Review Driving History,2023-01-06 02:27:00
7174,Evaluate Past Accidents,2023-01-06 02:28:00
7174,Check DUI and Speeding,2023-01-06 02:50:00
7174,Make Claim Decision,2023-01-06 02:54:00
7174,End Claim,2023-01-06 03:12:00
7175,Start Claim,2023-01-08 13:46:00
7175,Validate Claim Data,2023-01-08 13:52:00
7175,Check Credit Score,2023-01-08 13:52:00
7175,Make Claim Decision,2023-01-08 14:04:00
7175,Evaluate Past Accidents,2023-01-08 14:06:00
7175,Review Driving History,2023-01-08 14:07:00
7175,End Claim,2023-01-08 14:10:00
7175,Check DUI and Speeding,2023-01-08 14:26:00
7175,Claim Approved or Rejected,2023-01-08 14:56:00
